Date,THREEFF0100.B,THREEFF0200.B,THREEFF0300.B,THREEFF0400.B,THREEFF0500.B,THREEFF0600.B,THREEFF0700.B,THREEFF0800.B,THREEFF0900.B,THREEFF1000.B,THREEFFTP0100.B,THREEFFTP0200.B,THREEFFTP0300.B,THREEFFTP0400.B,THREEFFTP0500.B,THREEFFTP0600.B,THREEFFTP0700.B,THREEFFTP0800.B,THREEFFTP0900.B,THREEFFTP1000.B,THREEFY0100.B,THREEFY0200.B,THREEFY0300.B,THREEFY0400.B,THREEFY0500.B,THREEFY0600.B,THREEFY0700.B,THREEFY0800.B,THREEFY0900.B,THREEFY1000.B,THREEFYTP0100.B,THREEFYTP0200.B,THREEFYTP0300.B,THREEFYTP0400.B,THREEFYTP0500.B,THREEFYTP0600.B,THREEFYTP0700.B,THREEFYTP0800.B,THREEFYTP0900.B,THREEFYTP1000.B
20 03 1990,8.592000008,8.618100166,8.502699852,8.416899681,8.396300316,8.432100296,8.505800247,8.600999832,8.705699921,8.81210041,1.109799981,1.414100051,1.539700031,1.680299997,1.873800039,2.109899998,2.368900061,2.633899927,2.893399954,3.140500069,8.337800026,8.48429966,8.510100365,8.496299744,8.47729969,8.466099739,8.466199875,8.476900101,8.496500015,8.52270031,0.669499993,0.981299996,1.147500038,1.262099981,1.364199996,1.468400002,1.578400016,1.693699956,1.812700033,1.933300018
21 03 1990,8.578700066,8.598999977,8.480699539,8.393600464,8.37250042,8.408200264,8.482199669,8.577699661,8.682800293,8.789699554,1.103800058,1.404899955,1.528499961,1.667700052,1.860299945,2.095700026,2.354099989,2.618700027,2.878000021,3.124799967,8.329400063,8.471899986,8.494999886,8.479200363,8.458900452,8.446800232,8.446299553,8.456600189,8.475799561,8.501899719,0.666199982,0.975700021,1.140400052,1.253800035,1.355000019,1.458299994,1.567700028,1.682500005,1.800999999,1.921200037
22 03 1990,8.554699898,8.579199791,8.463500023,8.378100395,8.358099937,8.394599915,8.468999863,8.56499958,8.670499802,8.777700424,1.102200031,1.403300047,1.52699995,1.666100025,1.858299971,2.093199968,2.351099968,2.615099907,2.873899937,3.120199919,8.302300453,8.447400093,8.472499847,8.458299637,8.439200401,8.428099632,8.428299904,8.439200401,8.458999634,8.485500336,0.665199995,0.974399984,1.139000058,1.252400041,1.353500009,1.456699967,1.565899968,1.680600047,1.798900008,1.918799996
23 03 1990,8.541600227,8.568900108,8.45320034,8.367199898,8.346599579,8.382699966,8.456999779,8.55300045,8.658599854,8.765899658,1.102499962,1.404099941,1.527500033,1.665799975,1.856999993,2.090899944,2.347899914,2.611299992,2.869400024,3.115200043,8.284799576,8.432999611,8.459500313,8.445899963,8.427000046,8.416000366,8.416199684,8.427100182,8.446900368,8.473500252,0.665099978,0.974699974,1.139400005,1.252699971,1.353600025,1.456500053,1.565299988,1.6796,1.797600031,1.917199969
26 03 1990,8.532999992,8.559499741,8.442000389,8.354399681,8.332699776,8.368200302,8.442299843,8.538200378,8.644000053,8.75150013,1.101199985,1.402199984,1.524700046,1.661800027,1.851899981,2.084800005,2.341099977,2.603800058,2.861399889,3.106699944,8.274900436,8.423700333,8.449899673,8.435700417,8.416099548,8.404500008,8.404299736,8.414899826,8.434399605,8.460800171,0.664300025,0.973500013,1.137799978,1.250699997,1.350999951,1.453500032,1.561800003,1.675600052,1.793200016,1.912400007
27 03 1990,8.546899796,8.569899559,8.44810009,8.357000351,8.332900047,8.366800308,8.439900398,8.535300255,8.64070034,8.748100281,1.102599978,1.403599977,1.525099993,1.66110003,1.850200057,2.082400084,2.338099957,2.600600004,2.85800004,3.103300095,8.288399696,8.436599731,8.46119976,8.445199966,8.424099922,8.411000252,8.409600258,8.419199944,8.43789959,8.463500023,0.665099978,0.974600017,1.138900042,1.251399994,1.351400018,1.453400016,1.561400056,1.674900055,1.792099953,1.91110003
28 03 1990,8.557499886,8.58370018,8.458600044,8.363300323,8.335700035,8.367199898,8.438699722,8.533100128,8.637999535,8.745100021,1.109099984,1.412999988,1.534500003,1.66900003,1.85619998,2.086800098,2.341200113,2.602600098,2.859200001,3.103899956,8.289199829,8.443599701,8.470000267,8.453900337,8.431900024,8.41779995,8.415300369,8.423999786,8.441900253,8.466799736,0.668500006,0.980499983,1.146000028,1.258900046,1.358800054,1.460399985,1.567899942,1.680899978,1.797700047,1.916200042
29 03 1990,8.587400436,8.628800392,8.506799698,8.410499573,8.380900383,8.410300255,8.479999542,8.572999954,8.676600456,8.782600403,1.126299977,1.439200044,1.564399958,1.700000048,1.887300014,2.117599964,2.371700048,2.632800102,2.889199972,3.133699894,8.299900055,8.468400002,8.502300262,8.490099907,8.470100403,8.456999779,8.454899788,8.463700294,8.481599808,8.506400108,0.677900016,0.996299982,1.166000009,1.281599998,1.383100033,1.485900044,1.594099998,1.707599998,1.824699998,1.943500042
30 03 1990,8.62250042,8.690299988,8.576499939,8.481200218,8.450200081,8.477600098,8.54529953,8.636300087,8.738200188,8.842599869,1.152099967,1.479099989,1.610700011,1.748900056,1.937000036,2.167299986,2.421200037,2.681999922,2.9381001,3.182300091,8.304800034,8.496199608,8.543000221,8.538299561,8.52270031,8.512200356,8.511699677,8.521400452,8.53979969,8.564900398,0.691900015,1.020099998,1.196400046,1.316400051,1.420799971,1.525599957,1.635200024,1.749799967,1.867699981,1.986999989
2 04 1990,8.625800133,8.703000069,8.594400406,8.501999855,8.472499847,8.50039959,8.568200111,8.659099579,8.76060009,8.864700317,1.158400059,1.489300013,1.62349999,1.763299942,1.952600002,2.183599949,2.437999964,2.699100018,2.95539999,3.199700117,8.300900459,8.49849987,8.549699783,8.548199654,8.534899712,8.526100159,8.527000427,8.537599564,8.556699753,8.582300186,0.695299983,1.026000023,1.204200029,1.325600028,1.431300044,1.536900043,1.647300005,1.762500048,1.880900025,2.000699997
3 04 1990,8.615099907,8.694700241,8.589500427,8.499899864,8.472299576,8.501600266,8.570099831,8.661499977,8.763299942,8.867400169,1.157099962,1.487900019,1.622699976,1.763499975,1.953600049,2.185300112,2.440099955,2.701499939,2.957900047,3.202199936,8.29090023,8.488599777,8.54090023,8.540699959,8.528699875,8.521100044,8.522800446,8.53429985,8.553999901,8.580200195,0.694599986,1.02489996,1.203099966,1.324699998,1.430600047,1.53670001,1.647300005,1.762799978,1.881399989,2.001399994
4 04 1990,8.556500435,8.629899979,8.523500443,8.434599876,8.408399582,8.439200401,8.509400368,8.602199554,8.705400467,8.810899734,1.142099977,1.466099977,1.59739995,1.735900044,1.924100041,2.154299974,2.407700062,2.667900085,2.923300028,3.166800022,8.240200043,8.432100296,8.481300354,8.479599953,8.466899872,8.45909977,8.460900307,8.472599983,8.492699623,8.519200325,0.686100006,1.011299968,1.186100006,1.305299997,1.409399986,1.513900042,1.623399973,1.737699986,1.85529995,1.974400043
5 04 1990,8.551699638,8.626600266,8.519399643,8.429400444,8.402299881,8.432499886,8.502300262,8.594900131,8.69810009,8.803600311,1.143100023,1.467599988,1.598700047,1.736400008,1.923900008,2.153199911,2.405999899,2.665600061,2.920599937,3.163700104,8.231800079,8.426099777,8.476099968,8.474499702,8.461700439,8.453700066,8.455200195,8.4666996,8.486700058,8.51309967,0.686500013,1.012099981,1.18719995,1.306399941,1.410300016,1.514500022,1.623700023,1.737699986,1.855000019,1.973899961
6 04 1990,8.531299591,8.604700089,8.498700142,8.410200119,8.384599686,8.41590023,8.486499786,8.579799652,8.683600426,8.789600372,1.137799978,1.460000038,1.590299964,1.727900028,1.915300012,2.14470005,2.397399902,2.656899929,2.911799908,3.154700041,8.215200424,8.406999588,8.456299782,8.45470047,8.442099571,8.434499741,8.436499596,8.448399544,8.468700409,8.495499611,0.683499992,1.007300019,1.181200027,1.299800038,1.403300047,1.507300019,1.616299987,1.730100036,1.847300053,1.965999961
9 04 1990,8.548299789,8.624799728,8.523099899,8.438099861,8.414699554,8.447199821,8.518400192,8.611700058,8.715100288,8.820699692,1.141199946,1.465299964,1.597800016,1.737900019,1.927600026,2.158900023,2.413199902,2.674000025,2.929800034,3.173599958,8.233499527,8.425299644,8.475899696,8.475899696,8.465000153,8.458600044,8.461700439,8.474499702,8.495400429,8.52270031,0.685599983,1.010499954,1.185500026,1.305199981,1.40989995,1.514999986,1.625,1.739799976,1.857900023,1.977399945
10 04 1990,8.552200317,8.631500244,8.532099724,8.448699951,8.426199913,8.459300041,8.530599594,8.623900414,8.72729969,8.83259964,1.143300056,1.468600035,1.602200031,1.743299961,1.933799982,2.165800095,2.420599937,2.681699991,2.937799931,3.181699991,8.236100197,8.429200172,8.481200218,8.48239994,8.472399712,8.466799736,8.470399857,8.483599663,8.504899979,8.532400131,0.686800003,1.012500048,1.18809998,1.308400035,1.413599968,1.519199967,1.629600048,1.744799972,1.863199949,1.98300004
11 04 1990,8.555199623,8.643099785,8.549200058,8.469200134,8.44849968,8.48239994,8.554100037,8.647299767,8.75039959,8.855400085,1.148699999,1.477499962,1.613600016,1.756600022,1.948500037,2.181499958,2.4368999,2.698600054,2.954900026,3.198999882,8.233400345,8.431699753,8.487700462,8.491999626,8.48429966,8.480500221,8.485600471,8.499799728,8.521900177,8.550000191,0.689800024,1.01760006,1.194900036,1.316599965,1.422899961,1.529500008,1.640699983,1.756600022,1.87559998,1.995900035
12 04 1990,8.555999756,8.649800301,8.559499741,8.481399536,8.461799622,8.496299744,8.56799984,8.661299706,8.764200211,8.869000435,1.152400017,1.483399987,1.621199965,1.765300035,1.957999945,2.191499949,2.447299957,2.709100008,2.965600014,3.209700108,8.22990036,8.431900024,8.490699768,8.497099876,8.491000175,8.488400459,8.494299889,8.509200096,8.531700134,8.560199738,0.691699982,1.021000028,1.199499965,1.322000027,1.429100037,1.536299944,1.648000002,1.764299989,1.883599997,2.004100084
13 04 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16 04 1990,8.571299553,8.680100441,8.59679985,8.521800041,8.503199577,8.537699699,8.609100342,8.701700211,8.803799629,8.907799721,1.165099978,1.503399968,1.645300031,1.791700006,1.985900044,2.220299959,2.476599932,2.738800049,2.995500088,3.239700079,8.231300354,8.444499969,8.510499954,8.521699905,8.518899918,8.518500328,8.526000023,8.541999817,8.565400124,8.594400406,0.698700011,1.032799959,1.2148,1.3398,1.448799968,1.557399988,1.670300007,1.787500024,1.907500029,2.028599977
17 04 1990,8.645400047,8.77270031,8.690699577,8.611800194,8.588500023,8.618700027,8.686599731,8.77630043,8.876000404,8.977999687,1.193699956,1.545899987,1.693300009,1.841500044,2.035900116,2.270200014,2.526599884,2.788899899,3.045700073,3.290100098,8.278800011,8.51099968,8.58619976,8.601499557,8.600199699,8.600199699,8.607299805,8.622699738,8.645199776,8.673399925,0.714399993,1.059000015,1.247400045,1.376600027,1.488199949,1.59860003,1.712700009,1.830800056,1.951599956,2.073400021
18 04 1990,8.731800079,8.876199722,8.795700073,8.713199615,8.685400009,8.711500168,8.775799751,8.862600327,8.959799767,9.059399605,1.223199964,1.58949995,1.742900014,1.893399954,2.088900089,2.323899984,2.580899954,2.843800068,3.101200104,3.346199989,8.340600014,8.590399742,8.674099922,8.693300247,8.693499565,8.693699837,8.700499535,8.715200424,8.73690033,8.764200211,0.730799973,1.085899949,1.281100035,1.414600015,1.529099941,1.641600013,1.757200003,1.876600027,1.99849999,2.121099949
19 04 1990,8.755999565,8.909399986,8.830400467,8.747099876,8.717900276,8.742600441,8.805700302,8.891400337,8.987700462,9.086600304,1.234599948,1.606699944,1.762500048,1.913800001,2.109499931,2.344500065,2.601399899,2.864200115,3.121700048,3.366600037,8.353300095,8.611599922,8.699700356,8.721099854,8.722399712,8.722999573,8.729999542,8.744700432,8.766300201,8.793399811,0.737100005,1.096400023,1.294199944,1.429399967,1.545099974,1.658300042,1.774500012,1.894299984,2.016499996,2.139400005
20 04 1990,8.770000458,8.948399544,8.878000259,8.796600342,8.766900063,8.790399551,8.852100372,8.936400414,9.031499863,9.129300117,1.255300045,1.639299989,1.800600052,1.953999996,2.150000095,2.38470006,2.64109993,2.903399944,3.160200119,3.404500008,8.339799881,8.619099617,8.719400406,8.748100281,8.753899574,8.757300377,8.76609993,8.781999588,8.804400444,8.831999779,0.748199999,1.11559999,1.319000006,1.457900047,1.575899959,1.690700054,1.807999969,1.928599954,2.051199913,2.174499989
23 04 1990,8.810799599,8.99960041,8.928299904,8.843000412,8.809399605,8.829600334,8.888799667,8.971400261,9.06499958,9.161700249,1.272199988,1.664299965,1.828199983,1.981699944,2.177000046,2.410900116,2.666699886,2.928499937,3.184999943,3.429100037,8.362999916,8.654500008,8.760100365,8.790699959,8.79679966,8.799900055,8.807999611,8.82310009,8.844799995,8.871600151,0.757399976,1.131000042,1.338099957,1.479200006,1.598500013,1.713999987,1.831599951,1.952399969,2.075200081,2.198499918
24 04 1990,8.860799789,9.04940033,8.970600128,8.877599716,8.837900162,8.85379982,8.910099983,8.990599632,9.082900047,9.178600311,1.284399986,1.681100011,1.845199943,1.997099996,2.190700054,2.423099995,2.677999973,2.939199924,3.195499897,3.439500093,8.403100014,8.700099945,8.80589962,8.834600449,8.838299751,8.83880043,8.844599724,8.857600212,8.87749958,8.902799606,0.764199972,1.141899943,1.351099968,1.492900014,1.612400055,1.727699995,1.845100045,1.965499997,2.088000059,2.211100101
25 04 1990,8.885899544,9.071900368,8.989100456,8.89260006,8.850299835,8.86439991,8.919599533,8.999300003,9.091099739,9.186300278,1.288300037,1.686200023,1.850000024,2.001300097,2.194299936,2.426399946,2.680999994,2.942300081,3.198600054,3.442800045,8.42689991,8.723999977,8.828700066,8.855899811,8.857999802,8.857199669,8.861800194,8.873800278,8.892800331,8.91740036,0.76639998,1.145300031,1.355000019,1.496999979,1.616400003,1.731600046,1.848899961,1.969200015,2.091700077,2.214699984
26 04 1990,8.963399887,9.149299622,9.053799629,8.944299698,8.891699791,8.898500443,8.948699951,9.02519989,9.114800453,9.208600044,1.307899952,1.71329999,1.877099991,2.025500059,2.21510005,2.444600105,2.697299957,2.957400084,3.213099957,3.457000017,8.487199783,8.793899536,8.899000168,8.923199654,8.921099663,8.916000366,8.916700363,8.925299644,8.941300392,8.963299751,0.777199984,1.162899971,1.37590003,1.519099951,1.638599992,1.753399968,1.870000005,1.98969996,2.111500025,2.23390007
27 04 1990,8.989800453,9.175499916,9.070099831,8.950499535,8.890299797,8.892000198,8.938899994,9.013600349,9.102199554,9.195500374,1.317199945,1.726199985,1.888499975,2.03309989,2.218899965,2.444999933,2.695199966,2.953399897,3.207700014,3.450599909,8.500300407,8.814399719,8.91989994,8.941599846,8.936200142,8.927900314,8.925700188,8.931799889,8.945799828,8.966099739,0.782199979,1.171200037,1.385599971,1.528800011,1.647500038,1.761100054,1.87650001,1.994899988,2.115600109,2.237099886
30 04 1990,8.984700203,9.161800385,9.048999786,8.924099922,8.860600471,8.860500336,8.906700134,8.981200218,9.069899559,9.163700104,1.312399983,1.718099952,1.877200007,2.019000053,2.202399969,2.426599979,2.675400019,2.932499886,3.186100006,3.428499937,8.498299599,8.808699608,8.910200119,8.928299904,8.920000076,8.90929985,8.905200005,8.909799576,8.922599792,8.942000389,0.779399991,1.166499972,1.379299998,1.520900011,1.638100028,1.75030005,1.864500046,1.981899977,2.101700068,2.22239995
1 05 1990,9.011899948,9.180000305,9.063500404,8.93710041,8.872900009,8.872400284,8.918399811,8.992600441,9.081100464,9.174599648,1.310799956,1.714599967,1.872900009,2.014899969,2.199100018,2.424200058,2.674099922,2.932199955,3.18659997,3.429800034,8.534500122,8.837800026,8.93500042,8.950300217,8.940099716,8.928099632,8.923000336,8.926799774,8.93900013,8.957900047,0.778800011,1.164899945,1.376799941,1.518000007,1.63499999,1.747300029,1.861700058,1.979300022,2.099400043,2.220400095
2 05 1990,9.041099548,9.204799652,9.081899643,8.950099945,8.881999969,8.87899971,8.923299789,8.996500015,9.084400177,9.177499771,1.314900041,1.719599962,1.877099991,2.017699957,2.200599909,2.424900055,2.674200058,2.931999922,3.186399937,3.429500103,8.562000275,8.865300179,8.960499763,8.97329998,8.960700035,8.946499825,8.939599991,8.941900253,8.952799797,8.970600128,0.781199992,1.168499947,1.380800009,1.521800041,1.638499975,1.750399947,1.864400029,1.981699944,2.101500034,2.222300053
3 05 1990,9.011199951,9.162699699,9.035499573,8.902799606,8.83520031,8.833000183,8.878299713,8.952599525,9.041500092,9.13560009,1.300999999,1.698400021,1.852200031,1.990800023,2.172499895,2.396100044,2.644799948,2.902199984,3.156199932,3.399199963,8.545200348,8.838399887,8.927700043,8.937000275,8.922200203,8.906700134,8.899000168,8.900799751,8.911399841,8.929100037,0.773500025,1.155699968,1.364500046,1.503100038,1.618000031,1.728600025,1.841500044,1.957999945,2.077100039,2.197299957
4 05 1990,8.804900169,8.937399864,8.826399803,8.715999603,8.667699814,8.680399895,8.736499786,8.818699837,8.913499832,9.012200356,1.240399957,1.611500025,1.75849998,1.898599982,2.083800077,2.310300112,2.560800076,2.819200039,3.073400021,3.316200018,8.390199661,8.650400162,8.729499817,8.738900185,8.72840023,8.718600273,8.7166996,8.724200249,8.739899635,8.762200356,0.739899993,1.100900054,1.297500014,1.429499984,1.541100025,1.64989996,1.761999965,1.878000021,1.996799946,2.116699934
7 05 1990,8.772800446,8.911499977,8.813699722,8.715299606,8.675700188,8.694000244,8.753600121,8.837599754,8.93350029,9.032600403,1.233800054,1.603299975,1.753200054,1.897699952,2.087199926,2.317199945,2.5704,2.830600023,3.086100101,3.329699993,8.366700172,8.62349987,8.705200195,8.718999863,8.713299751,8.707799911,8.709699631,8.720299721,8.738599777,8.762999535,0.736400008,1.095199943,1.291399956,1.424100041,1.536999941,1.647400022,1.761000037,1.878399968,1.99849999,2.119600058
8 05 1990,8.708499908,8.852199554,8.772399902,8.691100121,8.664299965,8.691300392,8.756400108,8.843700409,8.94149971,9.041600227,1.218099952,1.582399964,1.734899998,1.884899974,2.079999924,2.314699888,2.57130003,2.833800077,3.090899944,3.335500002,8.319499969,8.567899704,8.651200294,8.670399666,8.670900345,8.67140007,8.678500175,8.693599701,8.715600014,8.743200302,0.727900028,1.081400037,1.275500059,1.408300042,1.522400022,1.63440001,1.749799967,1.868899941,1.990499973,2.112900019
9 05 1990,8.738900185,8.910699844,8.8458004,8.772000313,8.74849987,8.776499748,8.841300011,8.927599907,9.024000168,9.12250042,1.24119997,1.618700027,1.779500008,1.934999943,2.13380003,2.371000051,2.629300117,2.893100023,3.151000023,3.396100044,8.326600075,8.594400406,8.691200256,8.719799995,8.727000237,8.732299805,8.742899895,8.760399818,8.78429985,8.813199997,0.74059999,1.102800012,1.30340004,1.441100001,1.559000015,1.674200058,1.792000055,1.913200021,2.036499977,2.160300016
10 05 1990,8.683799744,8.861200333,8.806799889,8.742300034,8.725899696,8.758600235,8.826399803,8.91479969,9.012499809,9.11190033,1.23150003,1.606099963,1.76789999,1.925600052,2.126600027,2.36529994,2.624700069,2.888900042,3.147000074,3.392100096,8.277099609,8.543100357,8.64220047,8.674500465,8.685500145,8.694399834,8.708100319,8.728199959,8.754400253,8.785099983,0.735199988,1.094300032,1.293599963,1.431200027,1.549399972,1.665099978,1.783499956,1.905200005,2.028899908,2.153100014
11 05 1990,8.54090023,8.701199532,8.650699615,8.595299721,8.587900162,8.628199577,8.701999664,8.795100212,8.896699905,8.999500275,1.189800024,1.545600057,1.700399995,1.855999947,2.056299925,2.29460001,2.553299904,2.816699982,3.073800087,3.318000078,8.165599823,8.410200119,8.500599861,8.530400276,8.541799545,8.552300453,8.568099976,8.590499878,8.618800163,8.651800156,0.711899996,1.056399941,1.246799946,1.378900051,1.493600011,1.60679996,1.723399997,1.843600035,1.966099977,2.08920002
